Year Filter,Order Date,Year of Sale,Returned?,Days to Ship,Approver,Return Notes,Order ID,Return Reason,Category,City,Country,Customer ID,Customer Name,Discount,Postal Code,Product ID,Product Name,Profit,Quantity,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Sales
1/1/2022,6/13/2022,1/1/2018,,3,,,,,Office Supplies,Chicago,United States,SD-20485,Shirley Daniels,0.2,60653,OFF-ST-10004804,Belkin 19 Vented Equipment Shelf Black,-39.1248,4,Central,1446,Home Office,6/16/2018,First Class,Illinois,Storage,164.736
1/1/2022,6/13/2022,1/1/2018,,3,,,,,Furniture,Chicago,United States,SD-20485,Shirley Daniels,0.3,60653,FUR-CH-10004289,Global Super Steno Chair,-87.3418,7,Central,1447,Home Office,6/16/2018,First Class,Illinois,Chairs,470.302
1/1/2022,6/13/2022,1/1/2018,,3,,,,,Technology,Chicago,United States,SD-20485,Shirley Daniels,0.2,60653,TEC-PH-10002564,OtterBox Defender Series Case - Samsung Galaxy S4,5.998,2,Central,1448,Home Office,6/16/2018,First Class,Illinois,Phones,47.984
1/1/2022,12/9/2022,1/1/2018,,4,,,,,Furniture,Detroit,United States,DK-12835,Damala Kotsonis,0,48234,FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,226.9644,3,Central,1469,Corporate,12/13/2018,Standard Class,Michigan,Chairs,872.94
1/1/2022,12/9/2022,1/1/2018,,4,,,,,Office Supplies,Detroit,United States,DK-12835,Damala Kotsonis,0,48234,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,19.5238,2,Central,1470,Corporate,12/13/2018,Standard Class,Michigan,Binders,41.54
1/1/2022,12/9/2022,1/1/2018,,4,,,,,Office Supplies,Detroit,United States,DK-12835,Damala Kotsonis,0,48234,OFF-PA-10001293,Xerox 1946,6.2208,2,Central,1471,Corporate,12/13/2018,Standard Class,Michigan,Paper,12.96
1/1/2022,9/4/2022,1/1/2018,,4,,,,,Office Supplies,Coppell,United States,JD-15790,John Dryer,0.2,75019,OFF-AR-10003759,Crayola Anti Dust Chalk 12/Pack,3.185,7,Central,1496,Consumer,9/8/2018,Standard Class,Texas,Art,10.192
1/1/2022,9/4/2022,1/1/2018,,4,,,,,Office Supplies,Coppell,United States,JD-15790,John Dryer,0.2,75019,OFF-ST-10004950,Acco Perma 3000 Stacking Storage Drawers,-0.2098,1,Central,1497,Consumer,9/8/2018,Standard Class,Texas,Storage,16.784
1/1/2022,9/4/2022,1/1/2018,,4,,,,,Office Supplies,Coppell,United States,JD-15790,John Dryer,0.2,75019,OFF-AR-10001940,Sanford Colorific Eraseable Coloring Pencils 12 Count,3.772,5,Central,1498,Consumer,9/8/2018,Standard Class,Texas,Art,13.12
1/1/2022,11/12/2022,1/1/2018,,6,,,,,Office Supplies,Austin,United States,NG-18430,Nathan Gelder,0.2,78745,OFF-PA-10002749,Wirebound Message Books 5-1/2 x 4 Forms 2 or 4 Forms per Page,5.8203,3,Central,1500,Consumer,11/18/2018,Standard Class,Texas,Paper,16.056
1/1/2022,11/12/2022,1/1/2018,,6,,,,,Office Supplies,Austin,United States,NG-18430,Nathan Gelder,0.2,78745,OFF-PA-10003823,Xerox 197,69.705,9,Central,1501,Consumer,11/18/2018,Standard Class,Texas,Paper,223.056
1/1/2022,11/12/2022,1/1/2018,,6,,,,,Office Supplies,Austin,United States,NG-18430,Nathan Gelder,0.2,78745,OFF-ST-10003716,Tennsco Double-Tier Lockers,-47.2542,3,Central,1502,Consumer,11/18/2018,Standard Class,Texas,Storage,540.048
1/1/2022,12/10/2022,1/1/2018,,0,,,,,Office Supplies,Omaha,United States,LS-16975,Lindsay Shagiari,0,68104,OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,15.525,3,Central,1509,Home Office,12/10/2018,Same Day,Nebraska,Binders,34.5
1/1/2022,8/18/2022,1/1/2018,,4,,,,,Office Supplies,Dallas,United States,RA-19915,Russell Applegate,0.2,75220,OFF-ST-10002276,Safco Steel Mobile File Cart,12.504,3,Central,1513,Consumer,8/22/2018,Standard Class,Texas,Storage,200.064
1/1/2022,8/18/2022,1/1/2018,,4,,,,,Office Supplies,Dallas,United States,RA-19915,Russell Applegate,0.8,75220,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,-33.139,5,Central,1514,Consumer,8/22/2018,Standard Class,Texas,Binders,21.38
1/1/2022,8/18/2022,1/1/2018,,4,,,,,Office Supplies,Dallas,United States,RA-19915,Russell Applegate,0.8,75220,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,-11.4648,4,Central,1515,Consumer,8/22/2018,Standard Class,Texas,Binders,6.744
1/1/2022,4/16/2022,1/1/2018,,5,,,,,Office Supplies,Chicago,United States,PL-18925,Paul Lucas,0.2,60610,OFF-AR-10001419,Newell 325,2.065,5,Central,1521,Home Office,4/21/2018,Standard Class,Illinois,Art,16.52
1/1/2022,11/13/2022,1/1/2018,,5,,,,,Office Supplies,Houston,United States,ME-17320,Maria Etezadi,0.8,77095,OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,-24.7086,6,Central,1551,Home Office,11/18/2018,Second Class,Texas,Appliances,9.324
1/1/2022,11/19/2022,1/1/2018,,2,,,,,Office Supplies,Carrollton,United States,AB-10150,Aimee Bixby,0.2,75007,OFF-PA-10000308,Xerox 1901,5.28,4,Central,1598,Consumer,11/21/2018,Second Class,Texas,Paper,16.896
1/1/2022,11/19/2022,1/1/2018,,2,,,,,Office Supplies,Carrollton,United States,AB-10150,Aimee Bixby,0.2,75007,OFF-SU-10001165,Acme Elite Stainless Steel Scissors,0.5004,1,Central,1599,Consumer,11/21/2018,Second Class,Texas,Supplies,6.672
1/1/2022,11/19/2022,1/1/2018,,2,,,,,Office Supplies,Carrollton,United States,AB-10150,Aimee Bixby,0.2,75007,OFF-AR-10003373,Boston School Pro Electric Pencil Sharpener 1670,8.6744,4,Central,1600,Consumer,11/21/2018,Second Class,Texas,Art,99.136
1/1/2022,11/19/2022,1/1/2018,,2,,,,,Furniture,Carrollton,United States,AB-10150,Aimee Bixby,0.6,75007,FUR-FU-10001967,Telescoping Adjustable Floor Lamp,-13.993,2,Central,1601,Consumer,11/21/2018,Second Class,Texas,Furnishings,15.992
1/1/2022,10/19/2022,1/1/2018,,7,,,,,Technology,Houston,United States,RD-19480,Rick Duston,0.2,77095,TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,5.2125,3,Central,1671,Consumer,10/26/2018,Standard Class,Texas,Phones,16.68
1/1/2022,7/3/2022,1/1/2018,,4,,,,,Technology,Plano,United States,RD-19585,Rob Dowd,0.2,75023,TEC-PH-10002726,netTALK DUO VoIP Telephone Service,62.988,4,Central,1673,Consumer,7/7/2018,Standard Class,Texas,Phones,167.968
1/1/2022,12/9/2022,1/1/2018,,6,,,,,Office Supplies,Indianapolis,United States,HF-14995,Herbert Flentye,0,46203,OFF-PA-10000575,Wirebound Message Books Four 2 3/4 x 5 White Forms per Page,15.387,5,Central,1691,Consumer,12/15/2018,Standard Class,Indiana,Paper,33.45
1/1/2022,12/9/2022,1/1/2018,,6,,,,,Office Supplies,Indianapolis,United States,HF-14995,Herbert Flentye,0,46203,OFF-BI-10004182,Economy Binders,5.096,5,Central,1692,Consumer,12/15/2018,Standard Class,Indiana,Binders,10.4
1/1/2022,9/8/2022,1/1/2018,,5,,,,,Furniture,Chicago,United States,MM-18055,Michelle Moray,0.5,60610,FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,-566.5625,7,Central,1714,Consumer,9/13/2018,Second Class,Illinois,Tables,765.625
1/1/2022,3/2/2022,1/1/2018,,6,,,,,Office Supplies,Dallas,United States,SC-20770,Stewart Carmichael,0.2,75081,OFF-SU-10001935,Staple remover,-1.3952,4,Central,1770,Corporate,3/8/2018,Standard Class,Texas,Supplies,6.976
1/1/2022,3/2/2022,1/1/2018,,6,,,,,Office Supplies,Dallas,United States,SC-20770,Stewart Carmichael,0.8,75081,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,-20.1663,7,Central,1771,Corporate,3/8/2018,Standard Class,Texas,Binders,12.222
1/1/2022,9/22/2022,1/1/2018,,4,,,,,Office Supplies,Milwaukee,United States,JE-15610,Jim Epp,0,53209,OFF-PA-10004475,Xerox 1940,107.7216,4,Central,1784,Corporate,9/26/2018,Standard Class,Wisconsin,Paper,219.84
1/1/2022,9/22/2022,1/1/2018,,4,,,,,Technology,Milwaukee,United States,JE-15610,Jim Epp,0,53209,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,9.816,6,Central,1785,Corporate,9/26/2018,Standard Class,Wisconsin,Accessories,98.16
1/1/2022,9/22/2022,1/1/2018,,4,,,,,Office Supplies,Milwaukee,United States,JE-15610,Jim Epp,0,53209,OFF-BI-10002976,ACCOHIDE Binder by Acco,15.5288,8,Central,1786,Corporate,9/26/2018,Standard Class,Wisconsin,Binders,33.04
1/1/2022,9/22/2022,1/1/2018,,4,,,,,Technology,Milwaukee,United States,JE-15610,Jim Epp,0,53209,TEC-PH-10001615,AT&T CL82213,25.2213,3,Central,1787,Corporate,9/26/2018,Standard Class,Wisconsin,Phones,86.97
1/1/2022,10/21/2022,1/1/2018,,0,,,,,Technology,Muskogee,United States,SL-20155,Sara Luxemburg,0,74403,TEC-PH-10000895,Polycom VVX 310 VoIP phone,374.3792,8,Central,1831,Home Office,10/21/2018,Same Day,Oklahoma,Phones,1439.92
1/1/2022,10/21/2022,1/1/2018,,0,,,,,Furniture,Muskogee,United States,SL-20155,Sara Luxemburg,0,74403,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,62.9064,1,Central,1832,Home Office,10/21/2018,Same Day,Oklahoma,Tables,262.11
1/1/2022,8/1/2022,1/1/2018,,6,,,,,Technology,Austin,United States,AS-10045,Aaron Smayling,0.4,78745,TEC-MA-10000488,Bady BDG101FRU Card Printer,-263.9967,3,Central,1834,Corporate,8/7/2018,Standard Class,Texas,Machines,1439.982
1/1/2022,8/1/2022,1/1/2018,,6,,,,,Office Supplies,Austin,United States,AS-10045,Aaron Smayling,0.2,78745,OFF-PA-10003729,Xerox 1998,12.7008,7,Central,1835,Corporate,8/7/2018,Standard Class,Texas,Paper,36.288
1/1/2022,5/12/2022,1/1/2018,,3,,,,,Office Supplies,Houston,United States,AC-10420,Alyssa Crouse,0.2,77041,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,-15.99,5,Central,1857,Corporate,5/15/2018,Second Class,Texas,Storage,127.92
1/1/2022,5/12/2022,1/1/2018,,3,,,,,Office Supplies,Houston,United States,AC-10420,Alyssa Crouse,0.8,77041,OFF-BI-10002133,Wilson Jones Elliptical Ring 3 1/2 Capacity Binders 800 sheets,-53.072,4,Central,1858,Corporate,5/15/2018,Second Class,Texas,Binders,34.24
1/1/2022,3/25/2022,1/1/2018,,4,,,,,Technology,San Antonio,United States,JC-15775,John Castell,0.2,78207,TEC-PH-10000984,Panasonic KX-TG9471B,47.0376,3,Central,1877,Consumer,3/29/2018,Standard Class,Texas,Phones,470.376
1/1/2022,1/19/2022,1/1/2018,,4,,,,,Office Supplies,Keller,United States,DL-12865,Dan Lawera,0.2,76248,OFF-LA-10003714,Avery 510,2.1,2,Central,1885,Consumer,1/23/2018,Second Class,Texas,Labels,6
1/1/2022,10/3/2022,1/1/2018,,3,,,,,Office Supplies,Minneapolis,United States,AC-10450,Amy Cox,0,55407,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,843.1706,2,Central,1897,Consumer,10/6/2018,First Class,Minnesota,Binders,1793.98
1/1/2022,10/21/2022,1/1/2018,,3,,,,,Office Supplies,Indianapolis,United States,MD-17860,Michael Dominguez,0,46203,OFF-ST-10002743,SAFCO Boltless Steel Shelving,9.0912,8,Central,1906,Corporate,10/24/2018,First Class,Indiana,Storage,909.12
1/1/2022,7/3/2022,1/1/2018,,3,,,,,Office Supplies,Houston,United States,FH-14275,Frank Hawley,0.2,77041,OFF-PA-10001878,Xerox 1891,92.4399,7,Central,1912,Corporate,7/6/2018,Second Class,Texas,Paper,273.896
1/1/2022,7/3/2022,1/1/2018,,3,,,,,Technology,Houston,United States,FH-14275,Frank Hawley,0.4,77041,TEC-MA-10003674,Hewlett-Packard Deskjet 5550 Printer,49.761,3,Central,1913,Corporate,7/6/2018,Second Class,Texas,Machines,597.132
1/1/2022,8/29/2022,1/1/2018,Yes,3,E Williams,Customer meant to order shipping labels,CA-2018-144064,Incorrect Product Ordered,Office Supplies,Quincy,United States,CP-12085,Cathy Prescott,0.2,62301,OFF-LA-10004544,Avery 505,17.76,4,Central,1942,Corporate,9/1/2018,First Class,Illinois,Labels,47.36
1/1/2022,8/29/2022,1/1/2018,Yes,3,S Kelly,Justomer received boxes without wheels.,CA-2018-144064,Incorrect Product Shipped,Office Supplies,Quincy,United States,CP-12085,Cathy Prescott,0.2,62301,OFF-ST-10004507,Advantus Rolling Storage Box,2.401,2,Central,1943,Corporate,9/1/2018,First Class,Illinois,Storage,27.44
1/1/2022,8/29/2022,1/1/2018,,3,,,,,Office Supplies,Quincy,United States,CP-12085,Cathy Prescott,0.8,62301,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,-5.184,9,Central,1944,Corporate,9/1/2018,First Class,Illinois,Binders,3.24
1/1/2022,9/10/2022,1/1/2018,,5,,,,,Office Supplies,Springfield,United States,RW-19690,Robert Waldorf,0,65807,OFF-BI-10003669,3M Organizer Strips,7.776,3,Central,1959,Consumer,9/15/2018,Second Class,Missouri,Binders,16.2
1/1/2022,9/10/2022,1/1/2018,,5,,,,,Office Supplies,Springfield,United States,RW-19690,Robert Waldorf,0,65807,OFF-AP-10004785,Holmes Replacement Filter for HEPA Air Cleaner Medium Room,14.6157,3,Central,1960,Consumer,9/15/2018,Second Class,Missouri,Appliances,33.99
1/1/2022,9/10/2022,1/1/2018,,5,,,,,Technology,Springfield,United States,RW-19690,Robert Waldorf,0,65807,TEC-AC-10003023,Logitech G105 Gaming Keyboard,53.433,5,Central,1961,Consumer,9/15/2018,Second Class,Missouri,Accessories,296.85
1/1/2022,9/10/2022,1/1/2018,,5,,,,,Technology,Springfield,United States,RW-19690,Robert Waldorf,0,65807,TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,6.768,6,Central,1962,Consumer,9/15/2018,Second Class,Missouri,Accessories,112.8
1/1/2022,9/10/2022,1/1/2018,,5,,,,,Office Supplies,Springfield,United States,RW-19690,Robert Waldorf,0,65807,OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,6.5808,3,Central,1963,Consumer,9/15/2018,Second Class,Missouri,Binders,13.71
1/1/2022,9/10/2022,1/1/2018,,5,,,,,Office Supplies,Springfield,United States,RW-19690,Robert Waldorf,0,65807,OFF-PA-10002586,Xerox 1970,11.703,5,Central,1964,Consumer,9/15/2018,Second Class,Missouri,Paper,24.9
1/1/2022,9/10/2022,1/1/2018,,5,,,,,Office Supplies,Springfield,United States,RW-19690,Robert Waldorf,0,65807,OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,17.1774,3,Central,1965,Consumer,9/15/2018,Second Class,Missouri,Storage,286.29
1/1/2022,9/10/2022,1/1/2018,,5,,,,,Office Supplies,Springfield,United States,RW-19690,Robert Waldorf,0,65807,OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,7.254,2,Central,1966,Consumer,9/15/2018,Second Class,Missouri,Appliances,24.18
1/1/2022,9/23/2022,1/1/2018,,6,,,,,Technology,Tulsa,United States,BD-11320,Bill Donatelli,0,74133,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,102.186,4,Central,1970,Consumer,9/29/2018,Standard Class,Oklahoma,Accessories,291.96
1/1/2022,5/6/2022,1/1/2018,,5,,,,,Office Supplies,Chicago,United States,ML-17755,Max Ludwig,0.2,60623,OFF-AR-10004752,Blackstonian Pencils,0.6408,3,Central,1971,Home Office,5/11/2018,Standard Class,Illinois,Art,6.408
1/1/2022,5/6/2022,1/1/2018,,5,,,,,Technology,Chicago,United States,ML-17755,Max Ludwig,0.2,60623,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,76.6395,7,Central,1972,Home Office,5/11/2018,Standard Class,Illinois,Accessories,408.744
1/1/2022,12/2/2022,1/1/2018,,2,,,,,Office Supplies,Houston,United States,JS-16030,Joy Smith,0.8,77036,OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,-766.012,5,Central,1996,Consumer,12/4/2018,Second Class,Texas,Appliances,294.62
1/1/2022,12/2/2022,1/1/2018,,2,,,,,Furniture,Houston,United States,JS-16030,Joy Smith,0.6,77036,FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,-3.7196,4,Central,1997,Consumer,12/4/2018,Second Class,Texas,Furnishings,8.752
1/1/2022,4/11/2022,1/1/2018,,7,,,,,Office Supplies,Lubbock,United States,SC-20050,Sample Company A,0.8,79424,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,-17.046,3,Central,2005,Home Office,4/18/2018,Standard Class,Texas,Binders,11.364
1/1/2022,8/3/2022,1/1/2018,,1,,,,,Furniture,Chicago,United States,CM-12190,Charlotte Melton,0.3,60623,FUR-BO-10003034,O'Sullivan Elevations Bookcase Cherry Finish,-36.6744,2,Central,2008,Consumer,8/4/2018,First Class,Illinois,Bookcases,183.372
1/1/2022,9/25/2022,1/1/2018,,4,,,,,Office Supplies,Rochester,United States,CT-11995,Carol Triggs,0,55901,OFF-BI-10002976,ACCOHIDE Binder by Acco,3.8822,2,Central,2035,Consumer,9/29/2018,Standard Class,Minnesota,Binders,8.26
1/1/2022,9/25/2022,1/1/2018,,4,,,,,Furniture,Rochester,United States,CT-11995,Carol Triggs,0,55901,FUR-CH-10003061,Global Leather Task Chair Black,51.2943,3,Central,2036,Consumer,9/29/2018,Standard Class,Minnesota,Chairs,269.97
1/1/2022,12/22/2022,1/1/2018,,3,,,,,Technology,Detroit,United States,TP-21130,Theone Pippenger,0,48227,TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,63.984,5,Central,2056,Consumer,12/25/2018,First Class,Michigan,Accessories,199.95
1/1/2022,12/22/2022,1/1/2018,,3,,,,,Furniture,Detroit,United States,TP-21130,Theone Pippenger,0,48227,FUR-CH-10002335,Hon GuestStacker Chair,412.5394,7,Central,2057,Consumer,12/25/2018,First Class,Michigan,Chairs,1586.69
1/1/2022,12/22/2022,1/1/2018,,3,,,,,Technology,Detroit,United States,TP-21130,Theone Pippenger,0,48227,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,30.5964,1,Central,2058,Consumer,12/25/2018,First Class,Michigan,Accessories,84.99
1/1/2022,12/22/2022,1/1/2018,,3,,,,,Furniture,Detroit,United States,TP-21130,Theone Pippenger,0,48227,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,70.006,2,Central,2059,Consumer,12/25/2018,First Class,Michigan,Tables,411.8
1/1/2022,9/22/2022,1/1/2018,,2,,,,,Furniture,Lansing,United States,EH-14005,Erica Hernandez,0,48911,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,41.1332,2,Central,2123,Home Office,9/24/2018,Second Class,Michigan,Bookcases,241.96
1/1/2022,9/22/2022,1/1/2018,,2,,,,,Office Supplies,Lansing,United States,EH-14005,Erica Hernandez,0,48911,OFF-LA-10000134,Avery 511,13.3056,9,Central,2124,Home Office,9/24/2018,Second Class,Michigan,Labels,27.72
1/1/2022,11/19/2022,1/1/2018,,7,,,,,Furniture,College Station,United States,AF-10870,Art Ferguson,0.3,77840,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,-53.2704,3,Central,2151,Consumer,11/26/2018,Standard Class,Texas,Chairs,233.058
1/1/2022,11/19/2022,1/1/2018,,6,,,,,Furniture,San Angelo,United States,LC-16930,Linda Cazamias,0.3,76903,FUR-CH-10004675,Lifetime Advantage Folding Chairs 4/Carton,-8.7232,2,Central,2172,Corporate,11/25/2018,Standard Class,Texas,Chairs,305.312
1/1/2022,8/10/2022,1/1/2018,,5,,,,,Furniture,Columbus,United States,IL-15100,Ivan Liston,0,47201,FUR-FU-10003708,Tenex Traditional Chairmats for Medium Pile Carpet Standard Lip 36 x 48,25.473,2,Central,2189,Consumer,8/15/2018,Standard Class,Indiana,Furnishings,121.3
1/1/2022,8/10/2022,1/1/2018,,5,,,,,Technology,Columbus,United States,IL-15100,Ivan Liston,0,47201,TEC-PH-10003645,Aastra 57i VoIP phone,378.1674,9,Central,2190,Consumer,8/15/2018,Standard Class,Indiana,Phones,1454.49
1/1/2022,7/29/2022,1/1/2018,,5,,,,,Office Supplies,Austin,United States,LA-16780,Laura Armstrong,0.2,78745,OFF-FA-10003059,Assorted Color Push Pins,0.4706,2,Central,2227,Corporate,8/3/2018,Standard Class,Texas,Fasteners,2.896
1/1/2022,7/29/2022,1/1/2018,,5,,,,,Technology,Austin,United States,LA-16780,Laura Armstrong,0.2,78745,TEC-PH-10002496,Cisco SPA301,15.599,1,Central,2228,Corporate,8/3/2018,Standard Class,Texas,Phones,124.792
1/1/2022,6/26/2022,1/1/2018,,5,,,,,Furniture,La Porte,United States,DB-13405,Denny Blanton,0,46350,FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,31.587,5,Central,2232,Consumer,7/1/2018,Standard Class,Indiana,Furnishings,526.45
1/1/2022,7/9/2022,1/1/2018,,5,,,,,Office Supplies,Chicago,United States,JH-15820,John Huston,0.2,60610,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,14.3075,5,Central,2233,Consumer,7/14/2018,Standard Class,Illinois,Storage,228.92
1/1/2022,4/20/2022,1/1/2018,,6,,,,,Furniture,Chicago,United States,SJ-20125,Sanjit Jacobs,0.6,60610,FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,-52.17,2,Central,2239,Home Office,4/26/2018,Standard Class,Illinois,Furnishings,44.4
1/1/2022,7/20/2022,1/1/2018,,5,,,,,Office Supplies,Sioux Falls,United States,EM-13825,Elizabeth Moffitt,0,57103,OFF-LA-10004093,Avery 486,6.8714,2,Central,2314,Corporate,7/25/2018,Standard Class,South Dakota,Labels,14.62
1/1/2022,7/20/2022,1/1/2018,,5,,,,,Office Supplies,Sioux Falls,United States,EM-13825,Elizabeth Moffitt,0,57103,OFF-AP-10002118,1.7 Cubic Foot Compact Cube Office Refrigerators,112.4064,2,Central,2315,Corporate,7/25/2018,Standard Class,South Dakota,Appliances,416.32
1/1/2022,7/20/2022,1/1/2018,,5,,,,,Office Supplies,Sioux Falls,United States,EM-13825,Elizabeth Moffitt,0,57103,OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,20.21,5,Central,2316,Corporate,7/25/2018,Standard Class,South Dakota,Binders,43
1/1/2022,7/20/2022,1/1/2018,,5,,,,,Furniture,Sioux Falls,United States,EM-13825,Elizabeth Moffitt,0,57103,FUR-CH-10003833,Novimex Fabric Task Chair,27.441,3,Central,2317,Corporate,7/25/2018,Standard Class,South Dakota,Chairs,182.94
1/1/2022,7/20/2022,1/1/2018,,5,,,,,Office Supplies,Sioux Falls,United States,EM-13825,Elizabeth Moffitt,0,57103,OFF-BI-10002072,Cardinal Slant-D Ring Binders,30.415,7,Central,2318,Corporate,7/25/2018,Standard Class,South Dakota,Binders,60.83
1/1/2022,7/20/2022,1/1/2018,,5,,,,,Technology,Sioux Falls,United States,EM-13825,Elizabeth Moffitt,0,57103,TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,132.5898,3,Central,2319,Corporate,7/25/2018,Standard Class,South Dakota,Accessories,389.97
1/1/2022,3/21/2022,1/1/2018,,4,,,,,Office Supplies,Lafayette,United States,RW-19690,Robert Waldorf,0,47905,OFF-PA-10004071,Eaton Premium Continuous-Feed Paper 25% Cotton Letter Size White 1000 Shts/Box,133.152,5,Central,2333,Consumer,3/25/2018,Standard Class,Indiana,Paper,277.4
1/1/2022,3/21/2022,1/1/2018,,4,,,,,Office Supplies,Lafayette,United States,RW-19690,Robert Waldorf,0,47905,OFF-PA-10004971,Xerox 196,2.8322,1,Central,2334,Consumer,3/25/2018,Standard Class,Indiana,Paper,5.78
1/1/2022,4/1/2022,1/1/2018,,3,,,,,Office Supplies,Springfield,United States,AS-10090,Adam Shillingsburg,0,65807,OFF-ST-10000649,Hanging Personal Folder File,23.55,6,Central,2402,Consumer,4/4/2018,Second Class,Missouri,Storage,94.2
